incident_id,external_case_id,year,month,country,site,location,activity,hazard_category,cause_category,severity_level,recurrence_frequency,risk_score,risk_level_label,recommendation_summary,needs_human_review
acf1426c-990a-4492-9b02-f7cdf35b085a,177928,2025,7,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
099a8045-f1a1-4bca-ba8f-a5da83a38c69,178033,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Walking / working surfaces,Physical Hazards,Housekeeping,Medium,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
81363a5b-78b3-4c23-b520-6946dc9e5349,178034,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Manual material handling,Ergonomic Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
15ef1881-d078-4016-ae75-8931fbafdad6,178039,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Repair & Maintenance,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
0ef86622-e790-4d8a-b65c-72ad600ac80d,178040,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Repair & Maintenance,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
3464274e-c4b2-40aa-bf22-94354baeb5b7,178135,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Physical Hazards,Facilities and equipment,Medium,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
2f758650-ac17-4844-b2bd-87035ba0f807,178136,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Physical Hazards,Maintenance Management,Medium,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
419694bb-f933-4d5e-8657-2cb5c8baea66,178256,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Building & Property conditions,Ergonomic Hazards,Facilities and equipment,Low,14 days - 6 months,20,Medium,"Review work method, posture, load, and task rotation controls. Owner: Facilities. Timeframe: 30 days.",False
b997f6b9-8b93-4892-a21c-aef8bc0d3eee,178394,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Repair & Maintenance,Environmental Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
d788ad4c-b99b-45c8-aab0-3fc8df962e6e,178431,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Repair & Maintenance,Mechanical / Equipment Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
44c61500-a5f5-40cb-bbf8-0bb27a8bec5e,178444,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Manual material handling,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
0a38a67c-2a55-4c05-894e-3dc8a5e184e2,178458,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Other,Fire & Explosion Hazards,Workplace Design,High,Less often,25,Medium,Remove ignition exposure and verify emergency/fire controls. Owner: EHS. Timeframe: 30 days.,False
b1d15326-b8f5-4a76-8d7a-f6c9e55850df,178458,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Other,Fire & Explosion Hazards,Workplace Design,High,Less often,25,Medium,Remove ignition exposure and verify emergency/fire controls. Owner: EHS. Timeframe: 30 days.,False
334e9678-b6ad-4f25-8376-0bb4077a994f,178478,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Physical Hazards,Procedures,Low,6 months - 1 year,15,Medium,Update the work instruction and confirm the procedure is followed. Owner: Facilities. Timeframe: 30 days.,False
05817dc5-fa2c-4623-af55-59b73df1cf6e,178627,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Repair & Maintenance,Physical Hazards,Maintenance Management,Medium,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
29b7f2be-6896-40bd-baec-b46a82fe1b1e,178628,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Repair & Maintenance,Electrical Hazards,Maintenance Management,High,Unknown,,Unknown,Isolate electrical exposure and complete a qualified inspection. Owner: Maintenance. Timeframe: 90 days.,True
01be7ef1-67bf-4807-84cf-90ae204db94f,178842,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Machining & Assembly,Environmental Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,Contain environmental exposure and verify waste/emission controls. Owner: EHS. Timeframe: 90 days.,True
6452230e-7ca0-45a8-8dce-f90e4a62b046,178856,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Traffic,Vehicle & Traffic Hazards,Pedestrian,Unknown,Unknown,,Unknown,Separate pedestrians from mobile equipment and review traffic rules. Owner: EHS. Timeframe: 90 days.,True
24328d8a-84c0-40cb-a97d-cf6487a65f61,178988,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Machining & Assembly,Environmental Hazards,Human Factors,Unknown,Unknown,,Unknown,Contain environmental exposure and verify waste/emission controls. Owner: EHS. Timeframe: 90 days.,True
00acdde0-1e49-4daf-8f1f-6ded1e0734f1,178988,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Machining & Assembly,Environmental Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,Contain environmental exposure and verify waste/emission controls. Owner: EHS. Timeframe: 90 days.,True
46f672f6-132e-4f20-b954-06205cfbb8a1,178998,2025,8,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Repair & Maintenance,Physical Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
ab4bce25-d748-4fd4-80db-14834abf7050,178999,2025,8,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Repair & Maintenance,Mechanical / Equipment Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
c1653bd4-3134-4cb3-8fc3-951e5b5d1ee2,179099,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Electrical Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
406a1363-074c-418c-a9d5-e8f42d6690d6,179100,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Physical Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
74c1740e-7287-4df5-a24f-98840ea3bdd7,179104,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Repair & Maintenance,Chemical Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Contain exposure, verify storage/labeling, and review spill controls. Owner: EHS. Timeframe: 90 days.",True
d1029280-b696-46da-bd48-35e97a776966,179113,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Manual material handling,Physical Hazards,Procedures,Medium,Unknown,,Unknown,Update the work instruction and confirm the procedure is followed. Owner: Facilities. Timeframe: 90 days.,True
1a5f7d26-09e2-4b99-b166-19bb258d46cc,179117,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Repair & Maintenance,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
f100e855-2f67-4607-a36b-dd698e8e4884,179119,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Ergonomic Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
2f890f2a-f54c-44cf-9f6c-7e245a39f5c0,179120,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Ergonomic Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
625fba27-a9fc-4df9-a188-4331ab62700e,179121,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Repair & Maintenance,Electrical Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
c7049ffe-b7fe-4044-aed8-245a99943627,179124,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Traffic,Environmental Hazards,Pedestrian,Unknown,Unknown,,Unknown,Contain environmental exposure and verify waste/emission controls. Owner: EHS. Timeframe: 90 days.,True
aa4cf816-f8b4-413d-88a8-df14beba799b,179147,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Repair & Maintenance,Electrical Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
ab576929-8c9e-4945-9b46-c88f09ec8b16,179148,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Repair & Maintenance,Chemical Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
bbb104b5-8c8e-4f6e-8c54-bc5c7c2e54bb,179150,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Electrical Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
aef1ea52-5617-46ba-b59e-ae4ecaf92a94,179190,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Other,Process Safety / Operational Hazards,Competences,Low,0 - 14 days,25,Medium,Refresh training and verify operator competence. Owner: Production. Timeframe: 30 days.,False
e4306da5-4770-4ede-9e12-00c9007d2ca3,179190,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Other,Process Safety / Operational Hazards,Competences,Low,0 - 14 days,25,Medium,Refresh training and verify operator competence. Owner: Production. Timeframe: 30 days.,False
93dde7ef-23c5-428a-b4be-bc6943ea0a89,179451,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Ergonomic Hazards,Human Factors,Medium,0 - 14 days,50,High,"Review work method, posture, load, and task rotation controls. Owner: Facilities. Timeframe: 7 days.",False
19130172-0f35-4190-8408-144836198ba7,179452,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Mechanical / Equipment Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
a651d1ff-9ea0-44dc-aed3-7599cc2dd870,179453,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Physical Hazards,Facilities and equipment,Medium,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
2fd7a696-ce8c-4017-8660-5c82f731aa45,179454,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Physical Hazards,Facilities and equipment,Medium,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
eaf9feba-059b-46b7-aa4f-143ad53c1d8c,179455,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Fire & Explosion Hazards,Facilities and equipment,High,Unknown,,Unknown,Remove ignition exposure and verify emergency/fire controls. Owner: EHS. Timeframe: 90 days.,True
932ae51c-80df-416d-ba93-fa89da9c206d,179456,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Fire & Explosion Hazards,Facilities and equipment,High,Unknown,,Unknown,Remove ignition exposure and verify emergency/fire controls. Owner: EHS. Timeframe: 90 days.,True
ae8b539a-44ce-4cb5-90a6-ce3800a1241b,179457,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Electrical Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
c213621f-9f61-4b49-b7d6-0dbed0957883,179458,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Electrical Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
4a0852d2-161d-4a9f-9ee3-0fc9fb089a53,179459,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Electrical Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
9daa13e8-b690-4299-8b77-1a94de5ac071,179460,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Environmental Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,Contain environmental exposure and verify waste/emission controls. Owner: EHS. Timeframe: 90 days.,True
a77162e9-b8f8-47bd-9e40-8315fa83eb66,179462,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Electrical Hazards,Procedures,High,Unknown,,Unknown,Update the work instruction and confirm the procedure is followed. Owner: Maintenance. Timeframe: 90 days.,True
1da0a2db-ef6c-43aa-8bfd-bca9af68f3f2,179470,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Repair & Maintenance,Electrical Hazards,Facilities and equipment,Low,0 - 14 days,25,Medium,Isolate electrical exposure and complete a qualified inspection. Owner: Maintenance. Timeframe: 30 days.,False
53bd7ae4-92a1-4fa9-98c5-3fb458575b65,179474,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Mechanical / Equipment Hazards,Procedures,Unknown,Unknown,,Unknown,Update the work instruction and confirm the procedure is followed. Owner: Maintenance. Timeframe: 90 days.,True
e6951a65-6aa5-4863-b91e-36a3659f38e1,179476,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Manual material handling,Electrical Hazards,Facilities and equipment,Medium,Less often,10,Low,Isolate electrical exposure and complete a qualified inspection. Owner: Maintenance. Timeframe: 90 days.,False
cfebf85b-96a1-4e13-83b2-ca91376936a5,179567,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Manual material handling,Physical Hazards,Workplace Design,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
e54eaddb-bc12-4ee2-b95e-f9400849f22c,179567,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Other,Physical Hazards,Workplace Design,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
d68f1a2c-120b-4885-b8a2-71ad8056bd3a,179567,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Walking / working surfaces,Physical Hazards,Workplace Design,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
474623cc-6243-43a9-b2b8-b51958a3dc5b,179568,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Manual material handling,Physical Hazards,Workplace Design,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
1d197d39-88d9-4c82-a047-8214fd6fcd2a,179568,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Other,Physical Hazards,Workplace Design,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
fab7f910-ba51-4502-87a2-6fac6c2fe9da,179568,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Walking / working surfaces,Physical Hazards,Workplace Design,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
c5f4f066-e7a4-46d8-a763-2c440ce9b7e2,179570,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Repair & Maintenance,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
b9b8b467-3725-4a43-802b-e0e08aeec772,179572,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Vehicle & Traffic Hazards,Housekeeping,Unknown,Less often,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
068743c3-2236-48c6-ac64-0fea49a513df,179574,2025,8,India,Vadodara_Taluka,"India - Vadodara_Taluka - E/1, GIDC - SAVLI",Building & Property conditions,Physical Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
e742b45e-2499-436a-b3ec-f3498c336c78,179575,2025,8,India,Vadodara_Taluka,"India - Vadodara_Taluka - E/1, GIDC - SAVLI",Building & Property conditions,Environmental Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,Contain environmental exposure and verify waste/emission controls. Owner: EHS. Timeframe: 90 days.,True
cc33f738-d19b-4d7b-bf78-c35bde779121,179732,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Physical Hazards,Housekeeping,Medium,Less often,10,Low,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,False
c6c58679-8883-4604-bba8-febaa5050f04,179735,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Ergonomic Hazards,Housekeeping,Medium,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
4e564b8a-f4fd-4c62-98a1-0bb17ccde636,179747,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Physical Hazards,Human Factors,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
8a3bd96d-76e5-4124-8ce5-60b306c1cde7,179753,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Ergonomic Hazards,Housekeeping,Medium,1 year - 5 years,20,Medium,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 30 days.,False
a4f03d91-cb5b-4335-ad3d-69a776facadf,179803,2025,8,Mexico,Monterrey,Mexico - Monterrey - Carretera Miguel Aleman no. 162,Machining & Assembly,Fire & Explosion Hazards,Maintenance Management,High,Unknown,,Unknown,Remove ignition exposure and verify emergency/fire controls. Owner: EHS. Timeframe: 90 days.,True
0d14dc9a-467e-4697-8f43-a4199970ad2e,179803,2025,8,Mexico,Monterrey,Mexico - Monterrey - Carretera Miguel Aleman no. 162,Machining & Assembly,Fire & Explosion Hazards,Maintenance Management,High,Unknown,,Unknown,Remove ignition exposure and verify emergency/fire controls. Owner: EHS. Timeframe: 90 days.,True
90261f6e-4ed4-464b-a0f2-611e43642c52,179803,2025,8,Mexico,Monterrey,Mexico - Monterrey - Carretera Miguel Aleman no. 162,Machining & Assembly,Fire & Explosion Hazards,Maintenance Management,High,Unknown,,Unknown,Remove ignition exposure and verify emergency/fire controls. Owner: EHS. Timeframe: 90 days.,True
5ad4844b-e9d0-4b7f-b662-d35a4724db3e,179842,2025,8,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Walking / working surfaces,Physical Hazards,Housekeeping,Medium,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
5c0485f7-efc5-4d8a-a8c7-5b59fe6f7996,179843,2025,8,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Walking / working surfaces,Vehicle & Traffic Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
d18e6297-3093-41d4-b5fe-c47683036ac3,179844,2025,8,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Other,Physical Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
5b6eb63d-0eaf-4d3d-8f1d-11da87447fe7,179867,2025,8,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Walking / working surfaces,Ergonomic Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
e3008b6f-e585-44ca-8ec5-653f543f99b7,179871,2025,8,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Walking / working surfaces,Process Safety / Operational Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
5b081461-1bda-44fc-855b-73baa6d56cc1,179929,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Walking / working surfaces,Electrical Hazards,Facilities and equipment,High,Unknown,,Unknown,Isolate electrical exposure and complete a qualified inspection. Owner: Maintenance. Timeframe: 90 days.,True
aedc038b-b59f-47d2-b7f0-701564ff605b,179958,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Machining & Assembly,Physical Hazards,Facilities and equipment,Low,0 - 14 days,25,Medium,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 30 days.",False
e8acd483-076d-4f52-a144-a698887c229d,179961,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Machining & Assembly,Electrical Hazards,Facilities and equipment,Low,0 - 14 days,25,Medium,Isolate electrical exposure and complete a qualified inspection. Owner: Maintenance. Timeframe: 30 days.,False
b70a2e92-c6b5-4f45-8e72-251c6ff83a2f,179991,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Repair & Maintenance,Environmental Hazards,Maintenance Management,Low,1 year - 5 years,10,Low,Contain environmental exposure and verify waste/emission controls. Owner: EHS. Timeframe: 90 days.,False
f74c9ba6-252b-4b00-b01d-22905ac80610,180022,2025,8,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Mechanical / Equipment Hazards,Maintenance Management,Medium,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
aa1d2236-2643-4366-95ab-6793809f9820,180069,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Mechanical / Equipment Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
f30146dd-10db-42e1-92a5-bb6f2608fd25,180073,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Ergonomic Hazards,Housekeeping,Medium,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
33f2466b-c9aa-43b0-8772-4af8988d86ef,180075,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
68d08169-55be-44fd-99ea-0a156667d081,180078,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Electrical Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
7b208023-6017-49ac-a1d4-56148925ab00,180088,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Ergonomic Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
8bd60c3d-344c-40a0-8e6b-58305d991390,180090,2025,8,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Physical Hazards,Housekeeping,Medium,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
9b25d8fb-f5bf-475b-ab0c-1b390fc98523,180096,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Electrical Hazards,Procedures,High,Unknown,,Unknown,Update the work instruction and confirm the procedure is followed. Owner: Maintenance. Timeframe: 90 days.,True
92c7791f-0911-4765-83b2-abf99bcbff65,180097,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Fire & Explosion Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
3b5a4d66-3ccb-4455-8f22-475c92d4e6a4,180098,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Electrical Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
f699e7d3-9bb6-4b97-9981-0482436526f5,180100,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Chemical Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
ebb19fa1-15e1-47a7-a2a3-3d01f700710e,180102,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Mechanical / Equipment Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
4824aeab-7c0b-496e-a9a1-9a263924f8d1,180104,2025,8,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Ergonomic Hazards,Workplace Design,Unknown,Unknown,,Unknown,"Review work method, posture, load, and task rotation controls. Owner: Facilities. Timeframe: 90 days.",True
e031e556-14c2-428a-931b-31e2fd52245c,180260,2025,8,Denmark,Christiansfeld,Denmark - Christiansfeld - Ravnhavevej 6-8,Building & Property conditions,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
f944d093-ae44-4ca2-8c87-628680628131,180619,2025,8,Denmark,Silkeborg,Denmark - Silkeborg - Haarupvaenget 11,Building & Property conditions,Environmental Hazards,Facilities and equipment,Unknown,0 - 14 days,,Unknown,Contain environmental exposure and verify waste/emission controls. Owner: EHS. Timeframe: 90 days.,True
